@odata.etag,ItemInternalId,Name,Sex,Age,Survived,Pclass,Siblings/Spouses Aboard,Parents/Children Aboard,Fare,male,female,deceased,survived2,1st class,2nd class,3rd class
,de5ca087-2486-4c24-b0e6-0b9cebd3b201,Mr. Mauritz Nils Martin Adahl,male,30,0,3,0,0,7.25,1,0,1,0,0,0,1
,8e849697-2867-4760-8e8d-8ef7a1ddd513,Mr. Maxmillian Frolicher-Stehli,male,60,1,1,1,1,79.2,1,0,0,1,1,0,0
,e587cf80-a21e-457b-9d94-0a8aabe0e20e,Mr. Michael Connaghton,male,31,0,3,0,0,7.75,1,0,1,0,0,0,1
,40a6ef5f-d825-4e33-8075-0ecd0855b777,Mr. Michel Navratil,male,36.5,0,2,0,2,26,1,0,1,0,0,1,0
,47661dd0-ec39-4a84-bf64-e5d161544723,Mr. Milan Karaic,male,30,0,3,0,0,7.8958,1,0,1,0,0,0,1
,6a67afa8-ea7f-40f6-8af8-9db2127df6b9,Mr. Mile Smiljanic,male,37,0,3,0,0,8.6625,1,0,1,0,0,0,1
,c90bc38b-2262-48bc-a07f-4ee217b231c0,Mr. Milton Clyde Long,male,29,0,1,0,0,30,1,0,1,0,1,0,0
,f75b6b93-da88-4f5e-b837-7928b4a95fc9,Mr. Minko Nankoff,male,32,0,3,0,0,7.8958,1,0,1,0,0,0,1
,20f8ccdc-8c7e-49d2-a270-d047106387dc,Mr. Mito Mitkoff,male,23,0,3,0,0,7.8958,1,0,1,0,0,0,1
,c7569d31-7a54-46ad-b784-42af61cb8262,Mr. Mitto Denkoff,male,30,0,3,0,0,7.8958,1,0,1,0,0,0,1
,8d23ed82-e612-43e9-bb33-33d60c1fd974,Mr. Mohamed Badt,male,40,0,3,0,0,7.225,1,0,1,0,0,0,1
,61fb0425-6aaa-4983-a80b-9731ef24fe13,Mr. Moses Aaron Troupiansky,male,23,0,2,0,0,13,1,0,1,0,0,1,0
,71c26415-3489-4565-9f66-d39f07bf5365,Mr. Nakli Toufik,male,17,0,3,0,0,7.2292,1,0,1,0,0,0,1
,f9016742-f1f1-4153-9d57-5a590d99384e,Mr. Nassef Cassem Albimona,male,26,1,3,0,0,18.7875,1,0,0,1,0,0,1
,d1c3cb96-79fa-4f22-85d7-3eace5978cfb,Mr. Neal McNamee,male,24,0,3,1,0,16.1,1,0,1,0,0,0,1
,d8c913c5-217a-4d95-b130-df626716cd55,Mr. Nedelio Petroff,male,19,0,3,0,0,7.8958,1,0,1,0,0,0,1
,a99492ac-3f3f-4aab-8796-1099fdfb9c56,Mr. Nestor Cyriel Vande Walle,male,28,0,3,0,0,9.5,1,0,1,0,0,0,1
,4a0ff2b1-69ee-4731-bab4-8429a86d4dec,Mr. Nicholas Nasser,male,32.5,0,2,1,0,30.0708,1,0,1,0,0,1,0
,1beebb6a-6c9e-48a0-9aeb-54710c8081d0,Mr. Niels Peder Jensen,male,48,0,3,0,0,7.8542,1,0,1,0,0,0,1
,ab62c870-896d-4136-bf6d-96fbd4de03e4,Mr. Nikola Lulic,male,27,1,3,0,0,8.6625,1,0,0,1,0,0,1
,f8d668d7-950f-4c4c-a039-b1708b2d259c,Mr. Nikolai Erland Kallio,male,17,0,3,0,0,7.125,1,0,1,0,0,0,1
,4052c507-61d3-4ce1-beff-afdf78886748,Mr. Nils August Karlsson,male,22,0,3,0,0,7.5208,1,0,1,0,0,0,1
,3f36f3f0-a8f5-4dff-bc26-d7b1bf3fae2a,Mr. Nils Johan Goransson Olsson,male,28,0,3,0,0,7.8542,1,0,1,0,0,0,1
,08470da6-c138-408d-82b1-0d83fdc847ba,Mr. Nils Martin Odahl,male,23,0,3,0,0,9.225,1,0,1,0,0,0,1
,9501cb4d-0e52-4589-b2a5-2543aef61bf0,Mr. Norman Campbell Chambers,male,27,1,1,1,0,53.1,1,0,0,1,1,0,0
,5d0b87ae-9576-4c8e-a718-1627ade98bcf,Mr. Olaf Elon Osen,male,16,0,3,0,0,9.2167,1,0,1,0,0,0,1
,0942349c-9834-402a-b753-40ad33c18e9e,Mr. Ole Martin Olsen,male,27,0,3,0,0,7.3125,1,0,1,0,0,0,1
,edc76319-7ee1-4dd7-ad7f-de526c8431d3,Mr. Olof Svensson,male,24,0,3,0,0,7.7958,1,0,1,0,0,0,1
,3f360608-8f52-47fb-9231-1359958a1cfa,Mr. Orsen Sirayanian,male,22,0,3,0,0,7.2292,1,0,1,0,0,0,1
,03fa2bd6-b24d-4245-a093-bf8cef89ce80,Mr. Oskar Arvid Hedman,male,27,1,3,0,0,6.975,1,0,0,1,0,0,1
,eb0fe265-cee6-4552-a34d-7e275972fe2a,Mr. Owen George Allum,male,18,0,3,0,0,8.3,1,0,1,0,0,0,1
,12e4901e-6ae4-4ca3-a118-3e9400f57097,Mr. Owen Harris Braund,male,22,0,3,1,0,7.25,1,0,1,0,0,0,1
,c7d38c87-49b6-4f6c-8101-4bab07c96c52,Mr. Pastcho Petroff,male,29,0,3,0,0,7.8958,1,0,1,0,0,0,1
,e4d86336-8076-4f98-b924-952a8450ef72,Mr. Patrick Connors,male,70.5,0,3,0,0,7.75,1,0,1,0,0,0,1
,2bb84ac3-0f12-4433-8e5a-dc013cc2305e,Mr. Patrick D O'Connell,male,18,0,3,0,0,7.7333,1,0,1,0,0,0,1
,35f443b3-3bf1-40d5-8f2a-149f07951f43,Mr. Patrick Dooley,male,32,0,3,0,0,7.75,1,0,1,0,0,0,1
,398f38fa-6e7a-44ef-a6c5-0570bfadcefb,Mr. Patrick Ryan,male,30,0,3,0,0,24.15,1,0,1,0,0,0,1
,8a33bbcb-7858-44ea-a717-fe0865116d62,Mr. Paul Edvin Andreasson,male,20,0,3,0,0,7.8542,1,0,1,0,0,0,1
,1ac9616a-58c4-4137-82a6-59778e49fceb,Mr. Pehr Fabian Oliver Malkolm Myhrman,male,18,0,3,0,0,7.75,1,0,1,0,0,0,1
,17f6d5ce-1f61-431d-b702-b1822d51eb44,Mr. Peju Coleff,male,36,0,3,0,0,7.4958,1,0,1,0,0,0,1
,1243d3cf-c27f-461f-b9d7-96b983509a9b,Mr. Pekka Pietari Hakkarainen,male,28,0,3,1,0,15.85,1,0,1,0,0,0,1
,79849f87-f0e6-441d-9010-513e4f8fb947,Mr. Penko Naidenoff,male,22,0,3,0,0,7.8958,1,0,1,0,0,0,1
,8a643d07-d7eb-489e-ac6f-c8cd5120bbab,Mr. Percival James R Sharp,male,27,0,2,0,0,26,1,0,1,0,0,1,0
,a4034a14-162c-464c-8ebc-59f6b9b02095,Mr. Percival Thorneycroft,male,37,0,3,1,0,16.1,1,0,1,0,0,0,1
,22ae3396-546b-4a79-b795-3751085806e3,Mr. Percival Wayland White,male,54,0,1,0,1,77.2875,1,0,1,0,1,0,0
,dd843b98-2c41-458b-8033-273f650af384,Mr. Percy Andrew Bailey,male,18,0,2,0,0,11.5,1,0,1,0,0,1,0
,e0b0a0ee-7f8e-419c-a129-71a1387569cc,Mr. Petar Calic,male,17,0,3,0,0,8.6625,1,0,1,0,0,0,1
,a42cd3be-03d8-40c2-bad3-f3b7d95b543b,Mr. Petco Slabenoff,male,42,0,3,0,0,7.8958,1,0,1,0,0,0,1
,194f1ffe-7839-4cca-97a4-463db785d3fd,Mr. Peter Andreas Lauritz Andersen Soholt,male,19,0,3,0,0,7.65,1,0,1,0,0,0,1
,a0d5d39a-143a-47b0-ab37-2ff9c5dc66cd,Mr. Peter David McKane,male,46,0,2,0,0,26,1,0,1,0,0,1,0
,046cd446-b018-4bb8-ac12-7cb8d9e70b93,Mr. Peter Denis Daly,male,51,1,1,0,0,26.55,1,0,0,1,1,0,0
,9805e019-54a6-4ad1-ae99-c60592c5bb03,Mr. Peter Henry Renouf,male,34,0,2,1,0,21,1,0,1,0,0,1,0
,964495ca-c7fa-4ca2-a1c4-121b3c44329c,Mr. Peter L Lemberopolous,male,34.5,0,3,0,0,6.4375,1,0,1,0,0,0,1
,280b1745-deda-4c24-9916-95cd464e5ecc,Mr. Philemon van Melkebeke,male,23,0,3,0,0,9.5,1,0,1,0,0,0,1
,cb613930-293a-4d3a-a80f-6c795d7b536a,Mr. Philip Kiernan,male,22,0,3,1,0,7.75,1,0,1,0,0,0,1
,197d3615-0d8a-44ae-b9c2-3d58a82127cc,Mr. Phillippe Wiseman,male,54,0,3,0,0,7.25,1,0,1,0,0,0,1
,b3a8d670-4a26-4a93-ace5-2c7defce3853,Mr. Pierre Marechal,male,29,1,1,0,0,29.7,1,0,0,1,1,0,0
,bd449758-9984-44c1-b0b0-c2acb27cf79d,Mr. Quigg Edmond Baxter,male,24,0,1,0,1,247.5208,1,0,1,0,1,0,0
,b4bb1095-aa5b-43e3-8d5e-a8acde2e18c6,Mr. Rahamin Haim Moutal,male,28,0,3,0,0,8.05,1,0,1,0,0,0,1
,c20f6c54-5f19-4f3c-b28f-fe8cfad130f8,Mr. Raihed Razi,male,30,0,3,0,0,7.2292,1,0,1,0,0,0,1
,848e35c6-a019-48da-b9d5-f95eea2c5a21,Mr. Ramon Artagaveytia,male,71,0,1,0,0,49.5042,1,0,1,0,1,0,0
,6ab3cc64-4e80-4496-83df-8e3794e850ff,Mr. Reginald Charles Coleridge,male,29,0,2,0,0,10.5,1,0,1,0,0,1,0
,11aacc1c-63e7-4fac-b4b3-8bd4c1417b75,Mr. Reginald Fenton Butler,male,25,0,2,0,0,13,1,0,1,0,0,1,0
,0fc7a963-a752-4d7b-8833-ab7121a21111,Mr. Reginald Hale,male,30,0,2,0,0,13,1,0,1,0,0,1,0
,4b407b0c-e195-4450-a7ff-eff4563fd6ed,Mr. Rene Aime Lievens,male,24,0,3,0,0,9.5,1,0,1,0,0,0,1
,40799afd-316f-4493-a65b-1cd60f1e1ee7,Mr. Rene Jacques Levy,male,36,0,2,0,0,12.875,1,0,1,0,0,1,0
,7761a3b2-f00a-4dd7-b9c8-c460eff2967e,Mr. Rene Pernot,male,39,0,2,0,0,15.05,1,0,1,0,0,1,0
,139e530b-3a0e-45c9-bcba-725250efb614,Mr. Richard Cater Nosworthy,male,21,0,3,0,0,7.8,1,0,1,0,0,0,1
,2f5192dd-af46-4571-82e0-4c2940de7aeb,Mr. Richard Frasar White,male,21,0,1,0,1,77.2875,1,0,1,0,1,0,0
,c8a888d3-0986-479b-908f-5adecd32f19a,Mr. Richard Fry,male,39,0,1,0,0,0,1,0,1,0,1,0,0
,ead0a4ab-9d2d-4550-88ff-a51b7399e8fb,Mr. Richard George Hocking,male,23,0,2,2,1,11.5,1,0,1,0,0,1,0
,2f2c932d-94e2-4772-9c36-61c6bb7cec41,Mr. Richard Henry Rouse,male,50,0,3,0,0,8.05,1,0,1,0,0,0,1
,ff95929b-6005-43c8-86ff-0268096ca275,Mr. Richard James Slemen,male,35,0,2,0,0,10.5,1,0,1,0,0,1,0
,7ea6e7c2-4ae9-4da5-96f3-de57d71f3a4d,Mr. Richard Leonard Beckwith,male,37,1,1,1,1,52.5542,1,0,0,1,1,0,0
,04c3969d-4c99-437f-a6be-53a089363988,Mr. Richard Otter,male,39,0,2,0,0,13,1,0,1,0,0,1,0
,7f320d30-3609-4cc6-907b-19daab923d59,Mr. Richard William Smith,male,57,0,1,0,0,26,1,0,1,0,1,0,0
,4ca82f63-6f33-44af-af16-153f2256fbdd,Mr. Ristiu Dantcheff,male,25,0,3,0,0,7.8958,1,0,1,0,0,0,1
,39a3f04b-5dc2-4503-a328-b3aa68ed3d8c,Mr. Robert Douglas Norman,male,28,0,2,0,0,13.5,1,0,1,0,0,1,0
,b688a48a-00a1-4363-8313-85c9551888a3,Mr. Robert J Knight,male,41,0,2,0,0,0,1,0,1,0,0,1,0
,a0eb2762-7238-4b85-98b4-bbc3457282cc,Mr. Robert Mernagh,male,28,0,3,0,0,7.75,1,0,1,0,0,0,1
,8aba5cb1-f4dc-4a8e-a1e6-9ba88e866f81,Mr. Robert William Norman Leyson,male,24,0,2,0,0,10.5,1,0,1,0,0,1,0
,566bacf0-5e28-40c2-82ce-a0be89191e9f,Mr. Robert Williams Daniel,male,27,1,1,0,0,30.5,1,0,0,1,1,0,0
,a7816442-8d34-44d7-a651-af78efcd07e3,Mr. Roger Tobin,male,20,0,3,0,0,7.75,1,0,1,0,0,0,1
,4b0182a6-459f-4cfb-8140-17ac5a2139d8,Mr. Rossmore Edward Abbott,male,16,0,3,1,1,20.25,1,0,1,0,0,0,1
,1b3d400f-a662-4de6-a54a-eee804c5ad77,Mr. Sahid Nakid,male,20,1,3,1,1,15.7417,1,0,0,1,0,0,1
,cec2ae05-d693-4130-988a-488fc0bea654,Mr. Samuel Abelson,male,30,0,2,1,0,24,1,0,1,0,0,1,0
,26e62b99-fa41-454b-b481-b81fdbb483e3,Mr. Samuel Beard Risien,male,69,0,3,0,0,14.5,1,0,1,0,0,0,1
,5f501644-9404-4524-b439-8da18cbdc3f9,Mr. Samuel Dennis,male,22,0,3,0,0,7.25,1,0,1,0,0,0,1
,c464f6a6-1871-4046-8722-d1ff361f68f1,Mr. Samuel Greenberg,male,52,0,2,0,0,13,1,0,1,0,0,1,0
,6f267d64-1e6e-418e-a1e8-5870489b6223,Mr. Samuel James Hayden Sobey,male,25,0,2,0,0,13,1,0,1,0,0,1,0
,e49cc1f8-13fa-4d6b-bafb-95b4fd3d38cc,Mr. Samuel L Goldenberg,male,49,1,1,1,0,89.1042,1,0,0,1,1,0,0
,bc5705f5-9eb4-4244-9586-4cc2f9b89386,Mr. Sante Ringhini,male,22,0,1,0,0,135.6333,1,0,1,0,1,0,0
,e397fe59-5cbe-4204-8316-6a780a02415a,Mr. Sarkis Lahoud,male,35,0,3,0,0,7.225,1,0,1,0,0,0,1
,08525f7e-fc88-4109-8467-8011e40f15c2,Mr. Satio Coleff,male,24,0,3,0,0,7.4958,1,0,1,0,0,0,1
,b42dff1f-464c-4e83-9215-85c74c7a4998,Mr. Sebastiano del Carlo,male,29,0,2,1,0,27.7208,1,0,1,0,0,1,0
,f181388c-9598-4cbd-8332-073ef7023589,Mr. Selman Francis Slocovski,male,20,0,3,0,0,8.05,1,0,1,0,0,0,1
,5458481b-671d-408d-8eaa-c4307a2d9c4d,Mr. Shadrach Gale,male,34,0,2,1,0,21,1,0,1,0,0,1,0
,3b381141-0239-4668-85bb-32d516f5bd6d,Mr. Sidney Samuel Jacobsohn,male,42,0,2,1,0,27,1,0,1,0,0,1,0
,ffc0ef78-2a42-43ee-99dc-f8fb57acea24,Mr. Sigurd Hansen Moen,male,25,0,3,0,0,7.65,1,0,1,0,0,0,1
,fec4d16c-baa3-4884-8629-257bb21c8e58,Mr. Simon Maisner,male,34,0,3,0,0,8.05,1,0,1,0,0,0,1
,ea5f62cb-d7bd-4e4b-9552-db4c15d384e0,Mr. Sinai Kantor,male,34,0,2,1,0,26,1,0,1,0,0,1,0
,f789d523-a639-47fc-b796-fb2d856b2ecd,Mr. Sleiman Attalah,male,30,0,3,0,0,7.225,1,0,1,0,0,0,1
,3186108b-16ab-4f10-9a70-d10d66b95d5b,Mr. Spencer Victor Silverthorne,male,35,1,1,0,0,26.2875,1,0,0,1,1,0,0
,831a5010-8368-43aa-b1d2-f9f19ec38699,Mr. Stanley George Hickman,male,21,0,2,2,0,73.5,1,0,1,0,0,1,0
,a673aeec-19dd-4280-b958-be82292f13b3,Mr. Stanley Hubert Fox,male,36,0,2,0,0,13,1,0,1,0,0,1,0
,3fa4ffb0-f2fe-401e-b14a-bb1933426ce3,Mr. Stefo Pavlovic,male,32,0,3,0,0,7.8958,1,0,1,0,0,0,1
,a84c28b3-2aee-4d65-a8f4-648f2238802d,Mr. Stephen Curnow Jenkin,male,32,0,2,0,0,10.5,1,0,1,0,0,1,0
,1a53e276-606e-4686-b55b-004892a02b2f,Mr. Stephen Hold,male,44,0,2,1,0,26,1,0,1,0,0,1,0
,fa202070-49fa-4fb1-9da5-a075cda06a6f,Mr. Stephen Weart Blackwell,male,45,0,1,0,0,35.5,1,0,1,0,1,0,0
,9528107b-0639-4589-a925-f0c129942790,Mr. Stjepan Turcin,male,36,0,3,0,0,7.8958,1,0,1,0,0,0,1
,a6e6d207-d677-41d0-b6c8-f27e22500a37,Mr. Stoytcho Mionoff,male,28,0,3,0,0,7.8958,1,0,1,0,0,0,1
,9e751b02-4b93-418e-b4ef-5c541fd3f8bf,Mr. Svend Lauritz Jensen,male,17,0,3,1,0,7.0542,1,0,1,0,0,0,1
,347791bd-a7e0-4e1a-ae1b-c8820925f537,Mr. Tannous Betros,male,20,0,3,0,0,4.0125,1,0,1,0,0,0,1
,f1edbeb6-708b-4904-bc98-9f8dc1533fab,Mr. Tannous Doharr,male,28,0,3,0,0,7.2292,1,0,1,0,0,0,1
,907dd3d7-df16-4a74-b4b8-8fb176a26d8f,Mr. Tannous Elias,male,15,0,3,1,1,7.2292,1,0,1,0,0,0,1
,9a2dc5c5-d5d7-4248-8281-c0caa7e6f44e,Mr. Theodore de Mulder,male,30,1,3,0,0,9.5,1,0,0,1,0,0,1
,71c82c61-1167-4a08-94c4-57a633666c20,Mr. Thomas Charles Mudd,male,16,0,2,0,0,10.5,1,0,1,0,0,1,0
,a2b4d392-08a6-45b5-83e9-9f6049d86239,Mr. Thomas Clinton Pears,male,29,0,1,1,0,66.6,1,0,1,0,1,0,0
,72d2968e-78a5-43da-8dec-9565c078996b,Mr. Thomas Drake Martinez Cardeza,male,36,1,1,0,1,512.3292,1,0,0,1,1,0,0
,d8f1246d-973b-443c-a0ba-e57864faf64f,Mr. Thomas J Kilgannon,male,22,0,3,0,0,7.7375,1,0,1,0,0,0,1
,e5b4e121-6b9c-4cc1-87ca-24b2baf1fbf9,Mr. Thomas Joseph McCormack,male,19,1,3,0,0,7.75,1,0,0,1,0,0,1
,24a45e9b-43dc-4dcb-9bf3-901a4550ed16,Mr. Thomas Jr Andrews,male,39,0,1,0,0,0,1,0,1,0,1,0,0
,379c4d94-d0f0-4e64-bba6-b01795f4d3ab,Mr. Thomas Leonard Theobald,male,34,0,3,0,0,8.05,1,0,1,0,0,0,1
,c34fa9d8-6213-46bf-a8e5-8f707bb88450,Mr. Thomas O'Brien,male,27,0,3,1,0,15.5,1,0,1,0,0,0,1
,0d2793b6-91eb-462c-8b9b-603ee3a01eda,Mr. Thomas Rowan Morrow,male,30,0,3,0,0,7.75,1,0,1,0,0,0,1
,bf62f5e8-ed4d-4887-a482-8cfdb1dcb2db,Mr. Thomas William Solomon Brown,male,60,0,2,1,1,39,1,0,1,0,0,1,0
,6e04c0f2-e7d2-4f6e-af53-ce8bcdc99092,Mr. Thor Anderson Olsvigen,male,20,0,3,0,0,9.225,1,0,1,0,0,0,1
,be890f63-227b-48dc-8085-0a0118c7d3aa,Mr. Thornton Davidson,male,31,0,1,1,0,52,1,0,1,0,1,0,0
,ff92eb81-5476-4657-a615-6238a50fbc9c,Mr. Tido Rekic,male,38,0,3,0,0,7.8958,1,0,1,0,0,0,1
,c5dd3c33-ecf8-4817-bae3-ae2e42afa46e,Mr. Timothy J McCarthy,male,54,0,1,0,0,51.8625,1,0,1,0,1,0,0
,d003cf09-efbf-488b-8100-9a914c724df4,Mr. Timothy O'Brien,male,21,0,3,0,0,7.8292,1,0,1,0,0,0,1
,9522a897-d253-4ed5-8b7f-34630f7377b4,Mr. Todor Sdycoff,male,42,0,3,0,0,7.8958,1,0,1,0,0,0,1
,44f1329c-e320-46c3-a2fc-28d627acb3f8,Mr. Tyrell William Cavendish,male,36,0,1,1,0,78.85,1,0,1,0,1,0,0
,3d3408d5-6382-435f-84cf-32e2fac3f151,Mr. Uscher Paulner,male,16,0,3,0,0,8.7125,1,0,1,0,0,0,1
,2e691f0e-8e1b-41d3-9e26-0f9bd17d68bb,Mr. Vasil Plotcharsky,male,27,0,3,0,0,7.8958,1,0,1,0,0,0,1
,585575b5-e2ae-4386-8a2e-d7980aeb1681,Mr. Victor Francis Sunderland,male,16,1,3,0,0,8.05,1,0,0,1,0,0,1
,e83d4da7-d8c1-4291-8a52-34a8d68c4b3e,Mr. Victor Giglio,male,24,0,1,0,0,79.2,1,0,1,0,1,0,0
,e0369173-751e-4632-8e4c-6403c7cfb2db,Mr. Victor Robbins,male,45,0,1,0,0,227.525,1,0,1,0,1,0,0
,ad357401-b17b-4c0a-b0e8-676ffcba58ec,Mr. Victor Vander Cruyssen,male,47,0,3,0,0,9,1,0,1,0,0,0,1
,70297c27-376e-4dc5-9a8a-35f3d8d5bd51,Mr. Victor de Satode Penasco y Castellana,male,18,0,1,1,0,108.9,1,0,1,0,1,0,0
,01a94942-fd06-4d98-bf7a-3807c59625d3,Mr. Viktor Richard Rosblom,male,18,0,3,1,1,20.2125,1,0,1,0,0,0,1
,0a77bafc-2167-4e41-906f-0f17ad092416,Mr. Vincenz Kink,male,26,0,3,2,0,8.6625,1,0,1,0,0,0,1
,a28aa260-55ee-40eb-90d9-1bacb152a631,Mr. Walter Chamberlain Porter,male,47,0,1,0,0,52,1,0,1,0,1,0,0
,3bc189d2-6860-477f-b676-3ab363cc86ee,Mr. Walter Donald Douglas,male,50,0,1,1,0,106.425,1,0,1,0,1,0,0
,55cd3495-5957-49bb-8af1-70be9a76208b,Mr. Walter Harris,male,30,0,2,0,0,10.5,1,0,1,0,0,1,0
,634b5a4e-9af3-4238-94cf-213b5206ac4c,Mr. Walter James Hawksford,male,45,1,1,0,0,30,1,0,0,1,1,0,0
,46b7209c-00a1-4bed-a955-b8aa8cc83ad8,Mr. Washington Augustus II Roebling,male,31,0,1,0,0,50.4958,1,0,1,0,1,0,0
,5c87eeb3-5fd4-493e-bc49-d6b6b53e224e,Mr. Wazli Yousif,male,23,0,3,0,0,7.225,1,0,1,0,0,0,1
,985b0576-104a-4a53-b40e-0d937ab79095,Mr. Wilhelm Skoog,male,40,0,3,1,4,27.9,1,0,1,0,0,0,1
,2260e6a7-78be-4c33-a6fb-f4bfacee6482,Mr. William Alexander,male,26,0,3,0,0,7.8875,1,0,1,0,0,0,1
,1277b7b1-5aea-47e3-8cf4-5a20ea2abc8f,Mr. William Alfred Brocklebank,male,35,0,3,0,0,8.05,1,0,1,0,0,0,1
,eb3362ab-9ac3-4733-8933-69b1d19fc075,Mr. William Ali,male,25,0,3,0,0,7.05,1,0,1,0,0,0,1
,24e198ac-a91d-46f2-bc55-dcb565ea6a02,Mr. William Anderson Walker,male,47,0,1,0,0,34.0208,1,0,1,0,1,0,0
,6d14cdc6-6072-4b80-98df-b37477776968,Mr. William Arthur Lobb,male,30,0,3,1,0,16.1,1,0,1,0,0,0,1
,9dabf326-af6d-4694-9446-2b384b5f4f5b,Mr. William Baird Silvey,male,50,0,1,1,0,55.9,1,0,1,0,1,0,0
,073ec43f-9baf-4cc5-a857-c9963b6ab597,Mr. William Bertram Greenfield,male,23,1,1,0,1,63.3583,1,0,0,1,1,0,0
,41854891-2567-47f0-954d-a315efc6ce22,Mr. William Cahoone Jr Johnson,male,19,0,3,0,0,0,1,0,1,0,0,0,1
,a00d8cba-83bc-4f9d-acd5-f960772e71d0,Mr. William Campbell,male,21,0,2,0,0,0,1,0,1,0,0,1,0
,89bd15d6-290e-40b2-ba8c-5779b7944e10,Mr. William Carbines,male,19,0,2,0,0,13,1,0,1,0,0,1,0
,cd9b4e13-553a-496f-8fec-f75598396d53,Mr. William Ernest Carter,male,36,1,1,1,2,120,1,0,0,1,1,0,0
,d7125e79-9062-4713-8475-006f4bcc6397,Mr. William Fisher Hoyt,male,43,0,1,0,0,30.6958,1,0,1,0,1,0,0
,5c6374ca-c6ea-4f52-9c2c-859e81526100,Mr. William Harrison,male,40,0,1,0,0,0,1,0,1,0,1,0,0
,0004290c-6771-48de-8218-8e9fc5239ea0,Mr. William Henry Allen,male,35,0,3,0,0,8.05,1,0,1,0,0,0,1
,4930f20e-e71e-4773-baab-f767dda38f01,Mr. William Henry Gillespie,male,34,0,2,0,0,13,1,0,1,0,0,1,0
,df2e927f-138b-45ca-9411-0d98de41c6c8,Mr. William Henry Marsh Parr,male,30,0,1,0,0,0,1,0,1,0,1,0,0
,b1443801-8c23-4ae8-a1f0-14167194c9c7,Mr. William Henry Saundercock,male,20,0,3,0,0,8.05,1,0,1,0,0,0,1
,102aee29-f079-4ed3-9807-751115a32c99,Mr. William Henry Tornquist,male,25,1,3,0,0,0,1,0,0,1,0,0,1
,c70cccf7-b313-4fa2-bdcb-f8668afbad3b,Mr. William James Downton,male,54,0,2,0,0,26,1,0,1,0,0,1,0
,afa7d99a-7bdd-4576-ac43-b1bdfe9c5aed,Mr. William James Elsbury,male,47,0,3,0,0,7.25,1,0,1,0,0,0,1
,d125cea6-d96f-4ea2-8730-7b1315d9d28d,Mr. William John Berriman,male,23,0,2,0,0,13,1,0,1,0,0,1,0
,1f173743-a7de-4297-8853-d92d911d5db8,Mr. William John Matthews,male,30,0,2,0,0,13,1,0,1,0,0,1,0
,13b33509-194f-412c-9f91-e9d437bbccfe,Mr. William John Mellors,male,19,1,2,0,0,10.5,1,0,0,1,0,1,0
,53291836-1d5b-497a-aecf-8f35d7a79000,Mr. William John Robert Turpin,male,29,0,2,1,0,21,1,0,1,0,0,1,0
,737a410a-a3af-4388-921b-5d47742f5958,Mr. William John Rogers,male,30,0,3,0,0,8.05,1,0,1,0,0,0,1
,f84df066-ad16-46ed-9e4a-f7c4b41f1a16,Mr. William Morley,male,34,0,3,0,0,8.05,1,0,1,0,0,0,1
,9fd4368e-23ed-49f1-a341-5e50392ec7f2,Mr. William Neal Ford,male,16,0,3,1,3,34.375,1,0,1,0,0,0,1
,71a52e97-23fe-4004-bf31-55a6d24b1e3f,Mr. William Thomas Beavan,male,19,0,3,0,0,8.05,1,0,1,0,0,0,1
,fc6dd5ed-8ced-48b1-884b-6158514daba9,Mr. William Thomas Stead,male,62,0,1,0,0,26.55,1,0,1,0,1,0,0
,98b72ad3-ec9f-445b-b317-48140b4b3d82,Mr. William Thompson Sloper,male,28,1,1,0,0,35.5,1,0,0,1,1,0,0
,9e3aa4bf-1ee5-415b-89c4-779e2b9e0e40,Mr. Wyckoff Van der hoef,male,61,0,1,0,0,33.5,1,0,1,0,1,0,0
,37994690-6a38-4d0f-bb49-5c4967d2162d,Mr. Yoto Danoff,male,27,0,3,0,0,7.8958,1,0,1,0,0,0,1
,9938e93f-6fc3-460e-8af3-06584ad7667f,Mr. Youssef Samaan,male,16,0,3,2,0,21.6792,1,0,1,0,0,0,1
,608c8717-f5a4-46ac-8788-b57a10a09685,Mr. Yousseff Ibrahim Shawah,male,30,0,3,0,0,7.2292,1,0,1,0,0,0,1
,94365056-e595-434b-a665-03dac8678a88,Mrs. (Ada E Hall) Ball,female,36,1,2,0,0,13,0,1,0,1,0,1,0
,1344a453-2043-4e87-b757-25d0bebfca0b,Mrs. (Amelia Milley) Lemore,female,34,1,2,0,0,10.5,0,1,0,1,0,1,0
,4e0de72f-e68f-4279-9665-7f499d607ebe,Mrs. (Beila) Moor,female,27,1,3,0,1,12.475,0,1,0,1,0,0,1
,c70a5622-35bf-4814-9780-03699d2205f3,Mrs. (Catherine David) Barbara,female,45,0,3,0,1,14.4542,0,1,1,0,0,0,1
,8940b7f5-ed7b-477c-92ab-1857fe79c1d5,Mrs. (Edith Martha Bowerman) Chibnall,female,48,1,1,0,1,55,0,1,0,1,1,0,0
,c8e7e883-88bc-44ac-8b6e-69b36080e1fa,Mrs. (Elizabeth Anne Maidment) Mellinger,female,41,1,2,0,1,19.5,0,1,0,1,0,1,0
,3065070a-fc25-43d8-8dd0-0864c842b036,Mrs. (Elizabeth Ramell) Nye,female,29,1,2,0,0,10.5,0,1,0,1,0,1,0
,a41a40c1-40c7-4e77-a409-919ab6b08abd,Mrs. (Hedwig) Turkula,female,63,1,3,0,0,9.5875,0,1,0,1,0,0,1
